start...
Epoch: 1 / 3000, Score: -1300,  block: 22,  Reward: -11.4 Cleared lines: 0
Epoch: 1491 / 3000, Score: -1200,  block: 38,  Reward: -12.5 Cleared lines: 1
Epoch: 1492 / 3000, Score: -1200,  block: 33,  Reward: -12.2 Cleared lines: 1
Epoch: 1493 / 3000, Score: -1300,  block: 38,  Reward: -15.5 Cleared lines: 0
Epoch: 1494 / 3000, Score: -1300,  block: 32,  Reward: -12.4 Cleared lines: 0
Epoch: 1495 / 3000, Score: -1200,  block: 34,  Reward: -12.4 Cleared lines: 1
Epoch: 1496 / 3000, Score: -1300,  block: 27,  Reward: -13.8 Cleared lines: 0
Epoch: 1497 / 3000, Score: -1200,  block: 40,  Reward: -10.9 Cleared lines: 1
Epoch: 1498 / 3000, Score: -1300,  block: 40,  Reward: -11.0 Cleared lines: 0
Epoch: 1499 / 3000, Score: -1100,  block: 41,  Reward: -12.5 Cleared lines: 2
Epoch: 1500 / 3000, Score: -1200,  block: 36,  Reward: -12.9 Cleared lines: 1
Epoch: 1501 / 3000, Score: -1200,  block: 34,  Reward: -9.6 Cleared lines: 1
Epoch: 1502 / 3000, Score: -1200,  block: 31,  Reward: -9.0 Cleared lines: 1
Epoch: 1503 / 3000, Score: -800,  block: 46,  Reward: -10.5 Cleared lines: 4
Epoch: 1504 / 3000, Score: -1100,  block: 38,  Reward: -10.0 Cleared lines: 2
Epoch: 1505 / 3000, Score: -1200,  block: 39,  Reward: -9.5 Cleared lines: 1
Epoch: 1506 / 3000, Score: -1300,  block: 31,  Reward: -7.9 Cleared lines: 0
Epoch: 1507 / 3000, Score: -1200,  block: 36,  Reward: -14.3 Cleared lines: 1
Epoch: 1508 / 3000, Score: -1300,  block: 32,  Reward: -10.1 Cleared lines: 0
Epoch: 1509 / 3000, Score: -900,  block: 41,  Reward: -8.7 Cleared lines: 4
Epoch: 1510 / 3000, Score: -1300,  block: 34,  Reward: -11.7 Cleared lines: 0
Epoch: 1511 / 3000, Score: -900,  block: 43,  Reward: -8.6 Cleared lines: 3
Epoch: 1512 / 3000, Score: -1200,  block: 33,  Reward: -10.8 Cleared lines: 1
Epoch: 1513 / 3000, Score: -1200,  block: 36,  Reward: -10.3 Cleared lines: 1
Epoch: 1514 / 3000, Score: -1200,  block: 35,  Reward: -15.2 Cleared lines: 1
Epoch: 1515 / 3000, Score: -1300,  block: 30,  Reward: -14.4 Cleared lines: 0
Epoch: 1516 / 3000, Score: -1300,  block: 30,  Reward: -10.2 Cleared lines: 0
Epoch: 1517 / 3000, Score: -1300,  block: 36,  Reward: -10.0 Cleared lines: 0
Epoch: 1518 / 3000, Score: -1200,  block: 36,  Reward: -10.1 Cleared lines: 1
Epoch: 1519 / 3000, Score: -1000,  block: 40,  Reward: -12.3 Cleared lines: 3
Epoch: 1520 / 3000, Score: -1300,  block: 27,  Reward: -7.4 Cleared lines: 0
Epoch: 1521 / 3000, Score: -1200,  block: 36,  Reward: -10.9 Cleared lines: 1
Epoch: 1522 / 3000, Score: -900,  block: 40,  Reward: -9.5 Cleared lines: 3
Epoch: 1523 / 3000, Score: -1300,  block: 37,  Reward: -10.9 Cleared lines: 0
Epoch: 1524 / 3000, Score: -1200,  block: 36,  Reward: -12.3 Cleared lines: 1
Epoch: 1525 / 3000, Score: -1200,  block: 35,  Reward: -13.7 Cleared lines: 1
Epoch: 1526 / 3000, Score: -1200,  block: 36,  Reward: -8.8 Cleared lines: 1
Epoch: 1527 / 3000, Score: -1300,  block: 36,  Reward: -10.2 Cleared lines: 0
Epoch: 1528 / 3000, Score: -1000,  block: 41,  Reward: -14.4 Cleared lines: 3
Epoch: 1529 / 3000, Score: -1000,  block: 40,  Reward: -9.8 Cleared lines: 3
Epoch: 1530 / 3000, Score: -1200,  block: 39,  Reward: -12.4 Cleared lines: 1
Epoch: 1531 / 3000, Score: -1300,  block: 29,  Reward: -9.7 Cleared lines: 0
Epoch: 1532 / 3000, Score: -1100,  block: 39,  Reward: -9.7 Cleared lines: 2
Epoch: 1533 / 3000, Score: -1300,  block: 33,  Reward: -7.8 Cleared lines: 0
Epoch: 1534 / 3000, Score: -1300,  block: 34,  Reward: -9.9 Cleared lines: 0
Epoch: 1535 / 3000, Score: -1200,  block: 34,  Reward: -12.1 Cleared lines: 1
Epoch: 1536 / 3000, Score: -1000,  block: 41,  Reward: -13.0 Cleared lines: 3
Epoch: 1537 / 3000, Score: -1200,  block: 35,  Reward: -8.8 Cleared lines: 1
Epoch: 1538 / 3000, Score: -1300,  block: 34,  Reward: -9.1 Cleared lines: 0
Epoch: 1539 / 3000, Score: -1200,  block: 37,  Reward: -11.9 Cleared lines: 1
Epoch: 1540 / 3000, Score: -1300,  block: 31,  Reward: -10.7 Cleared lines: 0
Epoch: 1541 / 3000, Score: -1300,  block: 30,  Reward: -8.7 Cleared lines: 0
Epoch: 1542 / 3000, Score: -1300,  block: 37,  Reward: -9.4 Cleared lines: 0
Epoch: 1543 / 3000, Score: -1100,  block: 34,  Reward: -11.2 Cleared lines: 2
Epoch: 1544 / 3000, Score: -1200,  block: 36,  Reward: -9.9 Cleared lines: 1
Epoch: 1545 / 3000, Score: -900,  block: 43,  Reward: -11.1 Cleared lines: 3
Epoch: 1546 / 3000, Score: -1200,  block: 37,  Reward: -11.9 Cleared lines: 1
Epoch: 1547 / 3000, Score: -1300,  block: 34,  Reward: -9.1 Cleared lines: 0
Epoch: 1548 / 3000, Score: -1200,  block: 36,  Reward: -9.0 Cleared lines: 1
Epoch: 1549 / 3000, Score: -1200,  block: 33,  Reward: -9.2 Cleared lines: 1
Epoch: 1550 / 3000, Score: -1100,  block: 43,  Reward: -11.7 Cleared lines: 2
Epoch: 1551 / 3000, Score: -1100,  block: 39,  Reward: -7.8 Cleared lines: 2
Epoch: 1552 / 3000, Score: -1200,  block: 36,  Reward: -8.6 Cleared lines: 1
Epoch: 1553 / 3000, Score: -1200,  block: 42,  Reward: -9.3 Cleared lines: 1
Epoch: 1554 / 3000, Score: -1300,  block: 37,  Reward: -12.8 Cleared lines: 0
Epoch: 1555 / 3000, Score: -1300,  block: 31,  Reward: -7.9 Cleared lines: 0
Epoch: 1556 / 3000, Score: -1000,  block: 40,  Reward: -7.0 Cleared lines: 3
Epoch: 1557 / 3000, Score: -1200,  block: 35,  Reward: -10.4 Cleared lines: 1
Epoch: 1558 / 3000, Score: -1200,  block: 42,  Reward: -11.7 Cleared lines: 1
Epoch: 1559 / 3000, Score: -1300,  block: 36,  Reward: -10.2 Cleared lines: 0
Epoch: 1560 / 3000, Score: -1300,  block: 30,  Reward: -8.6 Cleared lines: 0
Epoch: 1561 / 3000, Score: -1300,  block: 39,  Reward: -9.9 Cleared lines: 0
Epoch: 1562 / 3000, Score: -1300,  block: 26,  Reward: -8.0 Cleared lines: 0
Epoch: 1563 / 3000, Score: -1100,  block: 39,  Reward: -10.3 Cleared lines: 2
Epoch: 1564 / 3000, Score: -1200,  block: 31,  Reward: -14.7 Cleared lines: 1
Epoch: 1565 / 3000, Score: -1200,  block: 36,  Reward: -9.4 Cleared lines: 1
Epoch: 1566 / 3000, Score: -1300,  block: 26,  Reward: -5.7 Cleared lines: 0
Epoch: 1567 / 3000, Score: -1200,  block: 36,  Reward: -12.3 Cleared lines: 1
Epoch: 1568 / 3000, Score: -1300,  block: 29,  Reward: -7.8 Cleared lines: 0
Epoch: 1569 / 3000, Score: -800,  block: 45,  Reward: -11.9 Cleared lines: 4
Epoch: 1570 / 3000, Score: -1300,  block: 34,  Reward: -12.6 Cleared lines: 0
Epoch: 1571 / 3000, Score: -900,  block: 44,  Reward: -10.7 Cleared lines: 4
Epoch: 1572 / 3000, Score: -900,  block: 46,  Reward: -13.7 Cleared lines: 4
Epoch: 1573 / 3000, Score: -1100,  block: 34,  Reward: -8.4 Cleared lines: 2
Epoch: 1574 / 3000, Score: -1300,  block: 29,  Reward: -8.7 Cleared lines: 0
Epoch: 1575 / 3000, Score: -1200,  block: 40,  Reward: -11.6 Cleared lines: 1
Epoch: 1576 / 3000, Score: -1100,  block: 37,  Reward: -9.1 Cleared lines: 2
Epoch: 1577 / 3000, Score: -1300,  block: 34,  Reward: -10.4 Cleared lines: 0
Epoch: 1578 / 3000, Score: -1300,  block: 36,  Reward: -10.4 Cleared lines: 0
Epoch: 1579 / 3000, Score: -1300,  block: 27,  Reward: -8.0 Cleared lines: 0
Epoch: 1580 / 3000, Score: -1300,  block: 36,  Reward: -13.0 Cleared lines: 0
Epoch: 1581 / 3000, Score: -400,  block: 53,  Reward: -10.6 Cleared lines: 7
Epoch: 1582 / 3000, Score: -1200,  block: 33,  Reward: -10.7 Cleared lines: 1
Epoch: 1583 / 3000, Score: -1300,  block: 27,  Reward: -8.8 Cleared lines: 0
Epoch: 1584 / 3000, Score: -700,  block: 41,  Reward: -8.8 Cleared lines: 5
Epoch: 1585 / 3000, Score: -1200,  block: 32,  Reward: -11.9 Cleared lines: 1
Epoch: 1586 / 3000, Score: -1300,  block: 31,  Reward: -7.4 Cleared lines: 0
Epoch: 1587 / 3000, Score: -1200,  block: 31,  Reward: -11.0 Cleared lines: 1
Epoch: 1588 / 3000, Score: -1100,  block: 34,  Reward: -10.7 Cleared lines: 2
Epoch: 1589 / 3000, Score: -1100,  block: 39,  Reward: -11.2 Cleared lines: 2
Epoch: 1590 / 3000, Score: -1200,  block: 41,  Reward: -11.5 Cleared lines: 1
Epoch: 1591 / 3000, Score: -1200,  block: 33,  Reward: -8.4 Cleared lines: 1
Epoch: 1592 / 3000, Score: -1300,  block: 27,  Reward: -11.8 Cleared lines: 0
Epoch: 1593 / 3000, Score: -1300,  block: 35,  Reward: -10.7 Cleared lines: 0
Epoch: 1594 / 3000, Score: -1200,  block: 43,  Reward: -12.0 Cleared lines: 1
Epoch: 1595 / 3000, Score: -1100,  block: 43,  Reward: -10.3 Cleared lines: 2
Epoch: 1596 / 3000, Score: -1200,  block: 36,  Reward: -9.7 Cleared lines: 1
Epoch: 1597 / 3000, Score: -1300,  block: 34,  Reward: -9.4 Cleared lines: 0
Epoch: 1598 / 3000, Score: -1300,  block: 32,  Reward: -8.2 Cleared lines: 0
Epoch: 1599 / 3000, Score: -1200,  block: 42,  Reward: -11.9 Cleared lines: 1
Epoch: 1600 / 3000, Score: -1300,  block: 32,  Reward: -7.1 Cleared lines: 0
Epoch: 1601 / 3000, Score: -1100,  block: 35,  Reward: -6.6 Cleared lines: 2
Epoch: 1602 / 3000, Score: -1100,  block: 39,  Reward: -10.9 Cleared lines: 2
Epoch: 1603 / 3000, Score: -800,  block: 43,  Reward: -12.3 Cleared lines: 4
Epoch: 1604 / 3000, Score: -1100,  block: 36,  Reward: -9.1 Cleared lines: 2
Epoch: 1605 / 3000, Score: -1200,  block: 40,  Reward: -10.9 Cleared lines: 1
Epoch: 1606 / 3000, Score: -1200,  block: 40,  Reward: -10.6 Cleared lines: 1
Epoch: 1607 / 3000, Score: -1300,  block: 35,  Reward: -9.0 Cleared lines: 0
Epoch: 1608 / 3000, Score: -1200,  block: 33,  Reward: -10.8 Cleared lines: 1
Epoch: 1609 / 3000, Score: -900,  block: 42,  Reward: -6.6 Cleared lines: 3
Epoch: 1610 / 3000, Score: -1200,  block: 38,  Reward: -10.0 Cleared lines: 1
Epoch: 1611 / 3000, Score: -1200,  block: 36,  Reward: -11.5 Cleared lines: 1
Epoch: 1612 / 3000, Score: -600,  block: 54,  Reward: -14.4 Cleared lines: 6
Epoch: 1613 / 3000, Score: -1300,  block: 27,  Reward: -8.6 Cleared lines: 0
Epoch: 1614 / 3000, Score: -1300,  block: 34,  Reward: -8.6 Cleared lines: 0
Epoch: 1615 / 3000, Score: -1300,  block: 35,  Reward: -10.8 Cleared lines: 0
Epoch: 1616 / 3000, Score: -1300,  block: 30,  Reward: -7.9 Cleared lines: 0
Epoch: 1617 / 3000, Score: -1000,  block: 45,  Reward: -9.3 Cleared lines: 3
Epoch: 1618 / 3000, Score: -1300,  block: 30,  Reward: -8.1 Cleared lines: 0
Epoch: 1619 / 3000, Score: -1300,  block: 34,  Reward: -7.9 Cleared lines: 0
Epoch: 1620 / 3000, Score: -1200,  block: 35,  Reward: -11.1 Cleared lines: 1
Epoch: 1621 / 3000, Score: -1200,  block: 36,  Reward: -17.4 Cleared lines: 1
Epoch: 1622 / 3000, Score: -1000,  block: 43,  Reward: -10.8 Cleared lines: 3
Epoch: 1623 / 3000, Score: -1300,  block: 34,  Reward: -6.2 Cleared lines: 0
Epoch: 1624 / 3000, Score: -1200,  block: 35,  Reward: -7.9 Cleared lines: 1
Epoch: 1625 / 3000, Score: -1100,  block: 37,  Reward: -9.5 Cleared lines: 2
Epoch: 1626 / 3000, Score: -1200,  block: 28,  Reward: -10.0 Cleared lines: 1
Epoch: 1627 / 3000, Score: -900,  block: 41,  Reward: -7.4 Cleared lines: 4
Epoch: 1628 / 3000, Score: -1100,  block: 43,  Reward: -10.4 Cleared lines: 2
Epoch: 1629 / 3000, Score: -1100,  block: 40,  Reward: -11.5 Cleared lines: 2
Epoch: 1630 / 3000, Score: -1000,  block: 47,  Reward: -10.3 Cleared lines: 3
Epoch: 1631 / 3000, Score: -1100,  block: 37,  Reward: -10.1 Cleared lines: 2
Epoch: 1632 / 3000, Score: -1300,  block: 33,  Reward: -12.5 Cleared lines: 0
Epoch: 1633 / 3000, Score: -1200,  block: 38,  Reward: -10.3 Cleared lines: 1
Epoch: 1634 / 3000, Score: -1200,  block: 38,  Reward: -10.3 Cleared lines: 1
Epoch: 1635 / 3000, Score: -1200,  block: 35,  Reward: -15.2 Cleared lines: 1
Epoch: 1636 / 3000, Score: -1200,  block: 38,  Reward: -10.2 Cleared lines: 1
Epoch: 1637 / 3000, Score: -1200,  block: 35,  Reward: -9.0 Cleared lines: 1
Epoch: 1638 / 3000, Score: -1100,  block: 45,  Reward: -7.9 Cleared lines: 2
Epoch: 1639 / 3000, Score: -1000,  block: 39,  Reward: -11.8 Cleared lines: 3
Epoch: 1640 / 3000, Score: -1300,  block: 33,  Reward: -6.9 Cleared lines: 0
Epoch: 1641 / 3000, Score: -1000,  block: 42,  Reward: -12.1 Cleared lines: 3
Epoch: 1642 / 3000, Score: -1300,  block: 27,  Reward: -8.5 Cleared lines: 0
Epoch: 1643 / 3000, Score: -1200,  block: 34,  Reward: -12.9 Cleared lines: 1
Epoch: 1644 / 3000, Score: -1300,  block: 38,  Reward: -11.5 Cleared lines: 0
Epoch: 1645 / 3000, Score: -1100,  block: 39,  Reward: -11.9 Cleared lines: 2
Epoch: 1646 / 3000, Score: -1200,  block: 39,  Reward: -11.9 Cleared lines: 1
Epoch: 1647 / 3000, Score: -1200,  block: 33,  Reward: -8.7 Cleared lines: 1
Epoch: 1648 / 3000, Score: -1300,  block: 38,  Reward: -10.5 Cleared lines: 0
Epoch: 1649 / 3000, Score: -1200,  block: 38,  Reward: -10.7 Cleared lines: 1
Epoch: 1650 / 3000, Score: -1300,  block: 31,  Reward: -10.6 Cleared lines: 0
Epoch: 1651 / 3000, Score: -1200,  block: 32,  Reward: -7.7 Cleared lines: 1
Epoch: 1652 / 3000, Score: -1200,  block: 40,  Reward: -11.4 Cleared lines: 1
Epoch: 1653 / 3000, Score: -1200,  block: 39,  Reward: -8.9 Cleared lines: 1
Epoch: 1654 / 3000, Score: -1200,  block: 32,  Reward: -6.6 Cleared lines: 1
Epoch: 1655 / 3000, Score: -1300,  block: 35,  Reward: -8.5 Cleared lines: 0
Epoch: 1656 / 3000, Score: -1100,  block: 43,  Reward: -10.3 Cleared lines: 2
Epoch: 1657 / 3000, Score: -1000,  block: 33,  Reward: -8.4 Cleared lines: 3
Epoch: 1658 / 3000, Score: -1000,  block: 46,  Reward: -13.8 Cleared lines: 3
Epoch: 1659 / 3000, Score: -1300,  block: 29,  Reward: -10.8 Cleared lines: 0
Epoch: 1660 / 3000, Score: -1300,  block: 39,  Reward: -10.1 Cleared lines: 0
Epoch: 1661 / 3000, Score: -1100,  block: 42,  Reward: -9.8 Cleared lines: 2
Epoch: 1662 / 3000, Score: -1200,  block: 38,  Reward: -9.4 Cleared lines: 1
Epoch: 1663 / 3000, Score: -1100,  block: 39,  Reward: -9.4 Cleared lines: 2
Epoch: 1664 / 3000, Score: -1300,  block: 40,  Reward: -9.8 Cleared lines: 0
Epoch: 1665 / 3000, Score: -1300,  block: 34,  Reward: -10.0 Cleared lines: 0
Epoch: 1666 / 3000, Score: -1200,  block: 35,  Reward: -9.5 Cleared lines: 1
Epoch: 1667 / 3000, Score: -1200,  block: 34,  Reward: -10.1 Cleared lines: 1
Epoch: 1668 / 3000, Score: -1000,  block: 47,  Reward: -14.8 Cleared lines: 3
Epoch: 1669 / 3000, Score: -900,  block: 46,  Reward: -13.4 Cleared lines: 4
Epoch: 1670 / 3000, Score: -1100,  block: 39,  Reward: -13.0 Cleared lines: 2
Epoch: 1671 / 3000, Score: -1200,  block: 35,  Reward: -10.3 Cleared lines: 1
Epoch: 1672 / 3000, Score: -1300,  block: 34,  Reward: -7.2 Cleared lines: 0
Epoch: 1673 / 3000, Score: -1200,  block: 34,  Reward: -10.2 Cleared lines: 1
Epoch: 1674 / 3000, Score: -1200,  block: 32,  Reward: -9.7 Cleared lines: 1
Epoch: 1675 / 3000, Score: -1300,  block: 29,  Reward: -12.8 Cleared lines: 0
Epoch: 1676 / 3000, Score: -1300,  block: 35,  Reward: -8.6 Cleared lines: 0
Epoch: 1677 / 3000, Score: -900,  block: 51,  Reward: -8.5 Cleared lines: 4
Epoch: 1678 / 3000, Score: -800,  block: 46,  Reward: -9.9 Cleared lines: 4
Epoch: 1679 / 3000, Score: -1200,  block: 39,  Reward: -8.0 Cleared lines: 1
Epoch: 1680 / 3000, Score: -1300,  block: 29,  Reward: -7.1 Cleared lines: 0
Epoch: 1681 / 3000, Score: -1300,  block: 31,  Reward: -6.8 Cleared lines: 0
Epoch: 1682 / 3000, Score: -1100,  block: 41,  Reward: -9.4 Cleared lines: 2
Epoch: 1683 / 3000, Score: -1000,  block: 40,  Reward: -10.8 Cleared lines: 2
Epoch: 1684 / 3000, Score: -1200,  block: 37,  Reward: -8.0 Cleared lines: 1
Epoch: 1685 / 3000, Score: -1200,  block: 37,  Reward: -8.7 Cleared lines: 1
Epoch: 1686 / 3000, Score: -1000,  block: 38,  Reward: -10.1 Cleared lines: 2
Epoch: 1687 / 3000, Score: -800,  block: 38,  Reward: -11.4 Cleared lines: 4
Epoch: 1688 / 3000, Score: -1200,  block: 37,  Reward: -7.4 Cleared lines: 1
Epoch: 1689 / 3000, Score: -1300,  block: 34,  Reward: -8.1 Cleared lines: 0
Epoch: 1690 / 3000, Score: -1200,  block: 41,  Reward: -11.2 Cleared lines: 1
Epoch: 1691 / 3000, Score: -1200,  block: 34,  Reward: -9.8 Cleared lines: 1
Epoch: 1692 / 3000, Score: -900,  block: 43,  Reward: -10.7 Cleared lines: 4
Epoch: 1693 / 3000, Score: -1300,  block: 33,  Reward: -6.6 Cleared lines: 0
Epoch: 1694 / 3000, Score: -1000,  block: 39,  Reward: -8.4 Cleared lines: 3
Epoch: 1695 / 3000, Score: -1300,  block: 37,  Reward: -9.7 Cleared lines: 0
Epoch: 1696 / 3000, Score: -1100,  block: 39,  Reward: -11.4 Cleared lines: 2
Epoch: 1697 / 3000, Score: -1300,  block: 36,  Reward: -8.9 Cleared lines: 0
Epoch: 1698 / 3000, Score: -1200,  block: 36,  Reward: -9.4 Cleared lines: 1
Epoch: 1699 / 3000, Score: -1100,  block: 39,  Reward: -10.8 Cleared lines: 2
Epoch: 1700 / 3000, Score: -800,  block: 45,  Reward: -12.1 Cleared lines: 4
Epoch: 1701 / 3000, Score: -1200,  block: 35,  Reward: -9.9 Cleared lines: 1
Epoch: 1702 / 3000, Score: -1300,  block: 35,  Reward: -9.1 Cleared lines: 0
Epoch: 1703 / 3000, Score: -1300,  block: 39,  Reward: -9.9 Cleared lines: 0
Epoch: 1704 / 3000, Score: -1200,  block: 36,  Reward: -11.6 Cleared lines: 1
Epoch: 1705 / 3000, Score: -1300,  block: 34,  Reward: -12.0 Cleared lines: 0
Epoch: 1706 / 3000, Score: -800,  block: 48,  Reward: -12.2 Cleared lines: 5
Epoch: 1707 / 3000, Score: -1000,  block: 38,  Reward: -9.4 Cleared lines: 3
Epoch: 1708 / 3000, Score: -1200,  block: 38,  Reward: -10.9 Cleared lines: 1
Epoch: 1709 / 3000, Score: -1300,  block: 36,  Reward: -9.2 Cleared lines: 0
Epoch: 1710 / 3000, Score: -1300,  block: 33,  Reward: -8.3 Cleared lines: 0
Epoch: 1711 / 3000, Score: -1300,  block: 34,  Reward: -9.9 Cleared lines: 0
Epoch: 1712 / 3000, Score: -1100,  block: 38,  Reward: -11.2 Cleared lines: 2
Epoch: 1713 / 3000, Score: -1300,  block: 27,  Reward: -8.4 Cleared lines: 0
Epoch: 1714 / 3000, Score: -1300,  block: 36,  Reward: -8.5 Cleared lines: 0
Epoch: 1715 / 3000, Score: -1300,  block: 30,  Reward: -11.0 Cleared lines: 0
Epoch: 1716 / 3000, Score: -1200,  block: 39,  Reward: -11.3 Cleared lines: 1
Epoch: 1717 / 3000, Score: -1000,  block: 42,  Reward: -10.9 Cleared lines: 2
Epoch: 1718 / 3000, Score: -1100,  block: 37,  Reward: -9.4 Cleared lines: 2
Epoch: 1719 / 3000, Score: -1000,  block: 38,  Reward: -9.4 Cleared lines: 2
Epoch: 1720 / 3000, Score: -1300,  block: 32,  Reward: -9.1 Cleared lines: 0
Epoch: 1721 / 3000, Score: -1300,  block: 33,  Reward: -9.6 Cleared lines: 0
Epoch: 1722 / 3000, Score: -1300,  block: 36,  Reward: -8.0 Cleared lines: 0
Epoch: 1723 / 3000, Score: -800,  block: 50,  Reward: -13.1 Cleared lines: 5
Epoch: 1724 / 3000, Score: -1200,  block: 34,  Reward: -9.5 Cleared lines: 1
Epoch: 1725 / 3000, Score: -1200,  block: 36,  Reward: -7.2 Cleared lines: 1
Epoch: 1726 / 3000, Score: -1200,  block: 32,  Reward: -9.4 Cleared lines: 1
Epoch: 1727 / 3000, Score: -1000,  block: 35,  Reward: -10.7 Cleared lines: 3
Epoch: 1728 / 3000, Score: -1300,  block: 34,  Reward: -7.0 Cleared lines: 0
Epoch: 1729 / 3000, Score: -1100,  block: 41,  Reward: -10.6 Cleared lines: 2
Epoch: 1730 / 3000, Score: -900,  block: 39,  Reward: -9.9 Cleared lines: 3
Epoch: 1731 / 3000, Score: -1100,  block: 43,  Reward: -12.1 Cleared lines: 2
Epoch: 1732 / 3000, Score: -1100,  block: 39,  Reward: -7.4 Cleared lines: 2
Epoch: 1733 / 3000, Score: -800,  block: 44,  Reward: -10.8 Cleared lines: 4
Epoch: 1734 / 3000, Score: -1300,  block: 35,  Reward: -11.9 Cleared lines: 0
Epoch: 1735 / 3000, Score: -1100,  block: 43,  Reward: -9.2 Cleared lines: 2
Epoch: 1736 / 3000, Score: -1100,  block: 36,  Reward: -10.9 Cleared lines: 2
Epoch: 1737 / 3000, Score: -1300,  block: 36,  Reward: -11.7 Cleared lines: 0
Epoch: 1738 / 3000, Score: -1300,  block: 33,  Reward: -9.5 Cleared lines: 0
Epoch: 1739 / 3000, Score: -800,  block: 46,  Reward: -11.9 Cleared lines: 5
Epoch: 1740 / 3000, Score: -1200,  block: 45,  Reward: -10.0 Cleared lines: 1
Epoch: 1741 / 3000, Score: -1200,  block: 37,  Reward: -10.9 Cleared lines: 1
Epoch: 1742 / 3000, Score: -1100,  block: 40,  Reward: -13.1 Cleared lines: 2
Epoch: 1743 / 3000, Score: -1300,  block: 38,  Reward: -10.7 Cleared lines: 0
Epoch: 1744 / 3000, Score: -1300,  block: 38,  Reward: -9.3 Cleared lines: 0
Epoch: 1745 / 3000, Score: -1000,  block: 42,  Reward: -10.9 Cleared lines: 3
Epoch: 1746 / 3000, Score: -1200,  block: 40,  Reward: -9.6 Cleared lines: 1
Epoch: 1747 / 3000, Score: -1100,  block: 42,  Reward: -11.0 Cleared lines: 2
Epoch: 1748 / 3000, Score: -1200,  block: 37,  Reward: -9.8 Cleared lines: 1
Epoch: 1749 / 3000, Score: -1300,  block: 28,  Reward: -9.7 Cleared lines: 0
Epoch: 1750 / 3000, Score: -1200,  block: 40,  Reward: -11.6 Cleared lines: 1
Epoch: 1751 / 3000, Score: -1100,  block: 44,  Reward: -10.5 Cleared lines: 2
Epoch: 1752 / 3000, Score: -1200,  block: 40,  Reward: -9.6 Cleared lines: 1
Epoch: 1753 / 3000, Score: -1100,  block: 35,  Reward: -8.7 Cleared lines: 2
Epoch: 1754 / 3000, Score: -1000,  block: 41,  Reward: -11.7 Cleared lines: 3
Epoch: 1755 / 3000, Score: -1200,  block: 39,  Reward: -10.4 Cleared lines: 1
Epoch: 1756 / 3000, Score: -1000,  block: 42,  Reward: -13.3 Cleared lines: 3
Epoch: 1757 / 3000, Score: -1100,  block: 37,  Reward: -14.4 Cleared lines: 2
Epoch: 1758 / 3000, Score: -1200,  block: 35,  Reward: -8.9 Cleared lines: 1
Epoch: 1759 / 3000, Score: -1300,  block: 36,  Reward: -8.3 Cleared lines: 0
Epoch: 1760 / 3000, Score: -1200,  block: 33,  Reward: -8.5 Cleared lines: 1
Epoch: 1761 / 3000, Score: 0,  block: 66,  Reward: -13.0 Cleared lines: 11
Epoch: 1762 / 3000, Score: -1300,  block: 33,  Reward: -7.8 Cleared lines: 0
Epoch: 1763 / 3000, Score: -1100,  block: 38,  Reward: -15.4 Cleared lines: 2
Epoch: 1764 / 3000, Score: -800,  block: 51,  Reward: -12.3 Cleared lines: 5
Epoch: 1765 / 3000, Score: -1200,  block: 37,  Reward: -8.6 Cleared lines: 1
Epoch: 1766 / 3000, Score: -900,  block: 40,  Reward: -5.9 Cleared lines: 4
Epoch: 1767 / 3000, Score: -1300,  block: 39,  Reward: -10.0 Cleared lines: 0
Epoch: 1768 / 3000, Score: -500,  block: 49,  Reward: -11.7 Cleared lines: 4
Epoch: 1769 / 3000, Score: -1200,  block: 39,  Reward: -11.3 Cleared lines: 1
Epoch: 1770 / 3000, Score: -900,  block: 46,  Reward: -12.3 Cleared lines: 4
Epoch: 1771 / 3000, Score: -1200,  block: 42,  Reward: -9.2 Cleared lines: 1
Epoch: 1772 / 3000, Score: -1200,  block: 32,  Reward: -9.8 Cleared lines: 1
Epoch: 1773 / 3000, Score: -1000,  block: 43,  Reward: -12.8 Cleared lines: 3
Epoch: 1774 / 3000, Score: -1000,  block: 39,  Reward: -9.2 Cleared lines: 3
Epoch: 1775 / 3000, Score: -600,  block: 46,  Reward: -10.4 Cleared lines: 6
Epoch: 1776 / 3000, Score: -1200,  block: 41,  Reward: -8.4 Cleared lines: 1
Epoch: 1777 / 3000, Score: -1300,  block: 38,  Reward: -9.8 Cleared lines: 0
Epoch: 1778 / 3000, Score: -1300,  block: 28,  Reward: -9.4 Cleared lines: 0
Epoch: 1779 / 3000, Score: -1300,  block: 35,  Reward: -7.0 Cleared lines: 0
Epoch: 1780 / 3000, Score: -1300,  block: 37,  Reward: -9.8 Cleared lines: 0
Epoch: 1781 / 3000, Score: -1000,  block: 48,  Reward: -9.8 Cleared lines: 3
Epoch: 1782 / 3000, Score: -1300,  block: 40,  Reward: -11.3 Cleared lines: 0
Epoch: 1783 / 3000, Score: -1100,  block: 43,  Reward: -11.4 Cleared lines: 2
Epoch: 1784 / 3000, Score: -1000,  block: 44,  Reward: -12.8 Cleared lines: 3
Epoch: 1785 / 3000, Score: -1200,  block: 35,  Reward: -8.0 Cleared lines: 1
Epoch: 1786 / 3000, Score: -1200,  block: 42,  Reward: -8.8 Cleared lines: 1
Epoch: 1787 / 3000, Score: -1200,  block: 36,  Reward: -8.6 Cleared lines: 1
